"MEASURE","Measure","AGE","Age","ASGS_2011","Region","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"1","Births","A40","40 - 44","8","Australian Capital Territory","A","Annual","1981","1981",23,,
"1","Births","A40","40 - 44","8","Australian Capital Territory","A","Annual","1982","1982",41,,
"1","Births","A40","40 - 44","8","Australian Capital Territory","A","Annual","1983","1983",50,,
"1","Births","A40","40 - 44","8","Australian Capital Territory","A","Annual","1984","1984",50,,
"1","Births","A40","40 - 44","8","Australian Capital Territory","A","Annual","1985","1985",34,,
"1","Births","A40","40 - 44","8","Australian Capital Territory","A","Annual","1986","1986",46,,
"1","Births","A40","40 - 44","8","Australian Capital Territory","A","Annual","1987","1987",57,,
"1","Births","A40","40 - 44","8","Australian Capital Territory","A","Annual","1988","1988",62,,
"1","Births","A40","40 - 44","8","Australian Capital Territory","A","Annual","1989","1989",73,,
"1","Births","A40","40 - 44","8","Australian Capital Territory","A","Annual","1990","1990",63,,
"1","Births","A40","40 - 44","8","Australian Capital Territory","A","Annual","1991","1991",72,,
"1","Births","A40","40 - 44","8","Australian Capital Territory","A","Annual","1992","1992",72,,
"1","Births","A40","40 - 44","8","Australian Capital Territory","A","Annual","1993","1993",75,,
"1","Births","A40","40 - 44","8","Australian Capital Territory","A","Annual","1994","1994",76,,
"1","Births","A40","40 - 44","8","Australian Capital Territory","A","Annual","1995","1995",81,,
"1","Births","A40","40 - 44","8","Australian Capital Territory","A","Annual","1996","1996",104,,
"1","Births","A40","40 - 44","8","Australian Capital Territory","A","Annual","1997","1997",86,,
"1","Births","A40","40 - 44","8","Australian Capital Territory","A","Annual","1998","1998",105,,
"1","Births","A40","40 - 44","8","Australian Capital Territory","A","Annual","1999","1999",114,,
"1","Births","A40","40 - 44","8","Australian Capital Territory","A","Annual","2000","2000",100,,
"1","Births","A40","40 - 44","8","Australian Capital Territory","A","Annual","2001","2001",102,,
"1","Births","A40","40 - 44","8","Australian Capital Territory","A","Annual","2002","2002",147,,
"1","Births","A40","40 - 44","8","Australian Capital Territory","A","Annual","2003","2003",135,,
"1","Births","A40","40 - 44","8","Australian Capital Territory","A","Annual","2004","2004",197,,
"1","Births","A40","40 - 44","8","Australian Capital Territory","A","Annual","2005","2005",152,,
"1","Births","A40","40 - 44","8","Australian Capital Territory","A","Annual","2006","2006",170,,
"1","Births","A40","40 - 44","8","Australian Capital Territory","A","Annual","2007","2007",172,,
"1","Births","A40","40 - 44","8","Australian Capital Territory","A","Annual","2008","2008",193,,
"1","Births","A40","40 - 44","8","Australian Capital Territory","A","Annual","2009","2009",195,,
"1","Births","A40","40 - 44","8","Australian Capital Territory","A","Annual","2010","2010",212,,
"1","Births","A40","40 - 44","8","Australian Capital Territory","A","Annual","2011","2011",231,,
"1","Births","A40","40 - 44","8","Australian Capital Territory","A","Annual","2012","2012",241,,
"1","Births","A40","40 - 44","8","Australian Capital Territory","A","Annual","2013","2013",249,,
"1","Births","A40","40 - 44","8","Australian Capital Territory","A","Annual","2014","2014",243,,
"1","Births","A40","40 - 44","8","Australian Capital Territory","A","Annual","2015","2015",239,,
"2","Female population","A40","40 - 44","8","Australian Capital Territory","A","Annual","1975","1975",5146,,
"2","Female population","A40","40 - 44","8","Australian Capital Territory","A","Annual","1976","1976",5258,,
"2","Female population","A40","40 - 44","8","Australian Capital Territory","A","Annual","1977","1977",5546,,
"2","Female population","A40","40 - 44","8","Australian Capital Territory","A","Annual","1978","1978",5899,,
"2","Female population","A40","40 - 44","8","Australian Capital Territory","A","Annual","1979","1979",6251,,
